Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-13 18:32:16.00,2016-08-13 20:32:16.00,8658.288495898247,54.297913,16.502040,5,21.29838205844152,8,118647.9992939085,22.52000045776367,24.44000053405762,243.28125,291.5579223632812,286.7536315917969,25,-44.53362615656179
2016-08-13 18:32:17.00,2016-08-13 20:32:17.00,8659.28849619627,54.297843,16.501737,5,22.92885004324418,8,118669.1353255335,22.04000091552734,24.44000053405762,243.984375,291.5579223632812,286.7536315917969,25,-41.943963040856
2016-08-13 18:32:18.00,2016-08-13 20:32:18.00,8660.288496494293,54.297756,16.501433,5,21.68241825388129,8,118691.15095954,22.04999923706055,24.44000053405762,243.984375,291.5579223632812,286.7536315917969,25,-39.84201621358699
2016-08-13 18:32:19.00,2016-08-13 20:32:19.00,8661.288496315479,54.297653,16.501113,5,21.68241825388129,6,118714.8889310027,23.35000038146973,24.44000053405762,243.28125,291.5579223632812,286.7536315917969,25,-38.07816057324844
2016-08-13 18:32:20.00,2016-08-13 20:32:20.00,8662.288496434689,54.297549,16.500778,5,21.72863027422932,6,118739.4859958349,24.70000076293945,24.44000053405762,242.9296875,291.5579223632812,286.7536315917969,25,-36.89192174813474
2016-08-13 18:32:21.00,2016-08-13 20:32:21.00,8663.288496732712,54.297448,16.500441,5,23.14019874518151,8,118764.1430305611,24.70000076293945,24.44000053405762,242.9296875,291.5579223632812,286.7536315917969,25,-36.41212915622165
2016-08-13 18:32:22.00,2016-08-13 20:32:22.00,8664.28849697113,54.297331,16.500068,5,22.49849311954739,6,118791.6778933405,26.63999938964844,24.44000053405762,243.6328125,291.5579223632812,286.7536315917969,25,-36.29044064732275
2016-08-13 18:32:23.00,2016-08-13 20:32:23.00,8665.288495838642,54.297224,16.499702,5,21.38280218213942,8,118818.246751491,26.6200008392334,24.44000053405762,243.6328125,291.5579223632812,286.7536315917969,25,-35.91909413916041
2016-08-13 18:32:24.00,2016-08-13 20:32:24.00,8666.288496792316,54.297134,16.499368,5,22.11797414872999,8,118842.1708316502,27.29999923706055,24.44000053405762,240.1171875,291.5579223632812,286.7536315917969,25,-35.52758693840536
2016-08-13 18:32:25.00,2016-08-13 20:32:25.00,8667.288496792316,54.297012,16.499004,5,22.21534384307714,8,118869.4254223309,27.29999923706055,24.44000053405762,240.1171875,291.5579223632812,286.7536315917969,25,-35.77843671686136
