Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-16 15:47:26.00,2016-08-16 17:47:26.00,179.5780711174011,54.262252,16.412510,5,47.20655352912181,3,168.720123737237,6.409999847412109,6.339188702555205,344.53125,258.4493103027344,253.8106536865234,15,-144.8652453933442
2016-08-16 15:47:27.00,2016-08-16 17:47:27.00,180.5780708789825,54.262308,16.412492,5,46.51171120085493,3,175.0158707151046,5.789999961853027,6.339188702555205,347.6953125,258.4493103027344,253.8106536865234,15,-169.0041772139152
2016-08-16 15:47:28.00,2016-08-16 17:47:28.00,181.5780711770058,54.262355,16.412473,5,46.48964813333919,3,180.4440718884838,5.789999961853027,6.339188702555205,345.234375,258.4493103027344,253.8106536865234,15,-202.4027196299336
2016-08-16 15:47:30.00,2016-08-16 17:47:30.00,183.5780711770058,54.262423,16.412424,5,46.44522561759138,3,188.5777714018107,4.21999979019165,6.339188702555205,341.71875,258.4493103027344,253.8106536865234,15,-331.4030821461396
2016-08-16 15:47:32.00,2016-08-16 17:47:32.00,185.5780707597733,54.262467,16.412403,5,46.67738385228866,3,193.6985673923147,3.049999952316284,6.339188702555205,352.96875,258.4493103027344,253.8106536865234,15,-583.7931976515613
2016-08-16 15:47:34.00,2016-08-16 17:47:34.00,187.5780711174011,54.262539,16.412424,5,47.72880994400313,3,201.8133655210993,3.890000104904175,6.339188702555205,20.7421875,258.4493103027344,253.8106536865234,15,1270.5950574866
2016-08-16 15:47:35.00,2016-08-16 17:47:35.00,188.5780704021454,54.262579,16.412472,5,46.75174076448282,3,207.2324065724486,4.940000057220459,6.339188702555205,36.5625,258.4493103027344,253.8106536865234,15,697.019358031312
2016-08-16 15:47:36.00,2016-08-16 17:47:36.00,189.5780717134476,54.262630,16.412551,5,47.76745684585558,3,214.9466040357376,7.679999828338623,6.339188702555205,43.59375,258.4493103027344,253.8106536865234,15,453.6164587057701
2016-08-16 15:47:37.00,2016-08-16 17:47:37.00,190.5780707001686,54.262681,16.412641,5,47.76745684585558,3,223.0625152292182,8.829999923706055,6.339188702555205,45.703125,258.4493103027344,253.8106536865234,15,254.7605844888716
2016-08-16 15:47:38.00,2016-08-16 17:47:38.00,191.578071475029,54.262746,16.412756,5,47.99355093660107,3,233.4824785464038,8.829999923706055,6.339188702555205,45.703125,258.4493103027344,253.8106536865234,15,179.5787296929248
2016-08-16 15:47:39.00,2016-08-16 17:47:39.00,192.5780718326569,54.262823,16.412895,5,48.43170288515171,3,245.9789192611897,10.47999954223633,6.339188702555205,45.703125,258.4493103027344,253.8106536865234,15,145.7913309776422
2016-08-16 15:47:40.00,2016-08-16 17:47:40.00,193.5780714154243,54.262911,16.413048,5,48.568630073341,3,259.9108707602013,12.61999988555908,6.339188702555205,45.703125,258.4493103027344,253.8106536865234,15,122.0164496959182
2016-08-16 15:47:40.21,2016-08-16 17:47:40.21,193.5780714154243,54.262911,16.413048,5,48.568630073341,3,259.9108707602013,12.61999988555908,11.48821789397416,45.703125,258.4493103027344,253.8106536865234,15,122.0164496959182
